segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
CANDELARIA,192.168.40.77,CALLE PRINCIPAL CABUYAL,True,False,,,2026-01-29T09:53:50.890615,,False,ttl_ok
CANDELARIA,192.168.27.74,TAT PROCURADURIA (CAND),True,False,,,2026-01-29T09:53:50.911598,,False,ttl_ok
CANDELARIA,192.168.27.29,TAT COLOMBIANA (CAND),True,False,,,2026-01-29T09:53:50.924666,,False,ttl_ok
CANDELARIA,192.168.27.71,TAT PANAMERICANO (CAND),True,False,,,2026-01-29T09:53:50.935113,,False,ttl_ok
CANDELARIA,192.168.27.62,SAN CRISTOBAL (CAND),True,False,,,2026-01-29T09:53:50.945740,,False,ttl_ok
CANDELARIA,192.168.28.100,OFICINA PRINCIPAL (CAND),True,False,,,2026-01-29T09:53:50.947818,,False,ttl_ok
CANDELARIA,192.168.27.58,REGISTRADURIA (CAND),True,False,,,2026-01-29T09:53:50.967981,,False,ttl_ok
CANDELARIA,192.168.40.83,EL ARENAL (CAND),True,False,,,2026-01-29T09:53:50.974230,,False,ttl_ok
CANDELARIA,192.168.27.63,GUARDERIA (CAND),True,False,,,2026-01-29T09:53:50.998334,,False,ttl_ok
CANDELARIA,192.168.27.50,PARQUE 1 (CAND),True,False,,,2026-01-29T09:53:51.035947,,False,ttl_ok
CANDELARIA,192.168.27.66,ESTANCO (CAND),True,False,,,2026-01-29T09:53:51.048266,,False,ttl_ok
CANDELARIA,192.168.27.56,RUBIO (CAND),True,False,,,2026-01-29T09:53:51.059299,,False,ttl_ok
CANDELARIA,192.168.27.59,BOMBEROS (CAND),True,False,,,2026-01-29T09:53:51.082576,,False,ttl_ok
CANDELARIA,192.168.27.57,GALERIA (CAND),True,False,,,2026-01-29T09:53:51.087468,,False,ttl_ok
CANDELARIA,192.168.40.121,BRISAS V.GORGONA,True,False,,,2026-01-29T09:53:51.100574,,False,ttl_ok
CANDELARIA,192.168.27.64,POLIDEPORTIVO (CAND),True,False,,,2026-01-29T09:53:51.105279,,False,ttl_ok
CANDELARIA,192.168.27.69,ESTADIO (CAND),True,False,,,2026-01-29T09:53:51.125896,,False,ttl_ok
CANDELARIA,192.168.27.54,PELUQUERIA ROSI (CAND),True,False,,,2026-01-29T09:53:51.147865,,False,ttl_ok
FLORIDA,192.168.32.49,SAN JORGE FLORIDA,True,False,,,2026-01-29T09:53:51.162050,,False,ttl_ok
FLORIDA,192.168.32.77,TELECOM FLORIDA,True,False,,,2026-01-29T09:53:51.177880,,False,ttl_ok
FLORIDA,192.168.32.59,FLORIDA PRINCIPAL,True,False,,,2026-01-29T09:53:51.214899,,False,ttl_ok
FLORIDA,192.168.32.139,DON LIBARDO,True,False,,,2026-01-29T09:53:51.215093,,False,ttl_ok
FLORIDA,192.168.32.133,FLORIDA EL CEDRO,True,False,,,2026-01-29T09:53:51.223113,,False,ttl_ok
FLORIDA,192.168.32.39,EL CEMENTERIO,True,False,,,2026-01-29T09:53:51.227929,,False,ttl_ok
FLORIDA,192.168.32.35,LA ESMERALDA FLORIDA,True,False,,,2026-01-29T09:53:51.242166,,False,ttl_ok
FLORIDA,192.168.32.159,LINA MARCELA,True,False,,,2026-01-29T09:53:51.267573,,False,ttl_ok
FLORIDA,192.168.32.123,QUINAMAYO FLORIDA,True,False,,,2026-01-29T09:53:51.268918,,False,ttl_ok
FLORIDA,192.168.32.53,PANADERIA LA 24 FLO,True,False,,,2026-01-29T09:53:51.269190,,False,ttl_ok
FLORIDA,192.168.32.55,LAS AMERICAS FLORIDA,True,False,,,2026-01-29T09:53:51.289742,,False,ttl_ok
FLORIDA,192.168.32.41,LA CALENITA,True,False,,,2026-01-29T09:53:51.297947,,False,ttl_ok
FLORIDA,192.168.32.51,VILLA NANCY,True,False,,,2026-01-29T09:53:51.302013,,False,ttl_ok
FLORIDA,192.168.32.111,SUPERYA II,True,False,,,2026-01-29T09:53:51.309824,,False,ttl_ok
FLORIDA,192.168.32.57,PARQUE,True,False,,,2026-01-29T09:53:51.318121,,False,ttl_ok
FLORIDA,192.168.32.105,LA NOVENA FLORIDA,True,False,,,2026-01-29T09:53:51.342341,,False,ttl_ok
FLORIDA,192.168.32.115,JULIO CASTANO I,True,False,,,2026-01-29T09:53:51.362564,,False,ttl_ok
FLORIDA,192.168.32.151,ACUARIOS 2,True,False,,,2026-01-29T09:53:51.374280,,False,ttl_ok
FLORIDA,192.168.32.161,EL RENDIDOR 2,True,False,,,2026-01-29T09:53:51.374405,,False,ttl_ok
FLORIDA,192.168.32.109,TIENDA LA ONCE,True,False,,,2026-01-29T09:53:51.386644,,False,ttl_ok
FLORIDA,10.100.1.2,EL LLANITO,True,False,,,2026-01-29T09:53:51.424741,,False,ttl_ok
FLORIDA,192.168.32.91,CHOCOSITO,True,False,,,2026-01-29T09:53:51.443196,,False,ttl_ok
FLORIDA,192.168.32.73,TARRAGONA ALTO,True,False,,,2026-01-29T09:53:51.459189,,False,ttl_ok
FLORIDA,192.168.32.81,TARRAGONA,True,False,,,2026-01-29T09:53:51.471047,,False,ttl_ok
FLORIDA,192.168.32.28,SIST. REMOLINO,True,False,,,2026-01-29T09:53:51.472417,,False,ttl_ok
FLORIDA,192.168.32.175,TAT EL RECREO FLORIDA,True,False,,,2026-01-29T09:53:51.505867,,False,ttl_ok
